Unnamed: 0,pump
259 days 01:15:00,0.8
259 days 01:30:00,1.0
259 days 01:45:00,0.81
259 days 02:00:00,0.82
259 days 02:15:00,1.07
259 days 02:30:00,1.12
259 days 02:45:00,1.01
259 days 03:00:00,1.11
259 days 03:15:00,1.12
259 days 03:30:00,1.25
259 days 03:45:00,1.38
259 days 04:00:00,1.55
259 days 04:15:00,1.69
259 days 04:30:00,2.2
259 days 04:45:00,2.56
259 days 05:00:00,3.27
259 days 05:15:00,3.79
259 days 05:30:00,4.52
259 days 05:45:00,5.16
259 days 06:00:00,6.46
259 days 06:15:00,6.74
259 days 06:30:00,6.99
259 days 06:45:00,6.71
259 days 07:00:00,7.05
259 days 07:15:00,8.05
259 days 07:30:00,7.8
259 days 07:45:00,7.23
259 days 08:00:00,8.11
259 days 08:15:00,7.42
259 days 08:30:00,7.03
259 days 08:45:00,7.6
259 days 09:00:00,7.56
259 days 09:15:00,7.58
259 days 09:30:00,7.11
259 days 09:45:00,6.15
259 days 10:00:00,6.3
259 days 10:15:00,6.47
259 days 10:30:00,6.13
259 days 10:45:00,6.3
259 days 11:00:00,6.39
259 days 11:15:00,6.53
259 days 11:30:00,6.67
259 days 11:45:00,5.98
259 days 12:00:00,5.9
259 days 12:15:00,5.69
259 days 12:30:00,5.79
259 days 12:45:00,6.0
259 days 13:00:00,5.06
259 days 13:15:00,5.56
259 days 13:30:00,5.42
259 days 13:45:00,5.8
259 days 14:00:00,5.31
259 days 14:15:00,4.44
259 days 14:30:00,5.17
259 days 14:45:00,4.82
259 days 15:00:00,4.75
259 days 15:15:00,4.49
259 days 15:30:00,5.48
259 days 15:45:00,5.64
259 days 16:00:00,5.16
259 days 16:15:00,5.13
259 days 16:30:00,5.69
259 days 16:45:00,5.3
259 days 17:00:00,5.25
259 days 17:15:00,5.52
259 days 17:30:00,5.08
259 days 17:45:00,5.45
259 days 18:00:00,5.41
259 days 18:15:00,4.9
259 days 18:30:00,4.49
259 days 18:45:00,3.79
259 days 19:00:00,4.04
259 days 19:15:00,4.28
259 days 19:30:00,3.81
259 days 19:45:00,3.64
259 days 20:00:00,4.02
259 days 20:15:00,3.33
259 days 20:30:00,3.25
259 days 20:45:00,3.23
259 days 21:00:00,3.1
259 days 21:15:00,3.25
259 days 21:30:00,2.74
259 days 21:45:00,2.64
259 days 22:00:00,2.26
259 days 22:15:00,1.72
259 days 22:30:00,2.11
259 days 22:45:00,1.97
259 days 23:00:00,1.83
259 days 23:15:00,1.45
259 days 23:30:00,1.54
259 days 23:45:00,1.64
260 days 00:00:00,1.54
260 days 00:15:00,1.23
260 days 00:30:00,1.17
260 days 00:45:00,1.03
260 days 01:00:00,1.01
260 days 01:15:00,1.01
260 days 01:30:00,0.84
260 days 01:45:00,0.88
260 days 02:00:00,0.92
260 days 02:15:00,1.01
260 days 02:30:00,0.97
260 days 02:45:00,0.83
260 days 03:00:00,1.26
260 days 03:15:00,0.98
260 days 03:30:00,1.24
260 days 03:45:00,1.4
260 days 04:00:00,1.25
260 days 04:15:00,1.31
260 days 04:30:00,1.77
260 days 04:45:00,2.04
260 days 05:00:00,2.45
260 days 05:15:00,2.9
260 days 05:30:00,3.48
260 days 05:45:00,4.15
260 days 06:00:00,4.95
260 days 06:15:00,5.84
260 days 06:30:00,5.78
260 days 06:45:00,5.85
260 days 07:00:00,6.54
260 days 07:15:00,6.87
260 days 07:30:00,6.42
260 days 07:45:00,7.02
260 days 08:00:00,7.39
260 days 08:15:00,7.43
260 days 08:30:00,7.54
260 days 08:45:00,7.75
260 days 09:00:00,8.0
260 days 09:15:00,7.72
260 days 09:30:00,6.98
260 days 09:45:00,7.04
260 days 10:00:00,7.27
260 days 10:15:00,6.7
260 days 10:30:00,6.91
260 days 10:45:00,6.09
260 days 11:00:00,6.49
260 days 11:15:00,6.77
260 days 11:30:00,6.52
260 days 11:45:00,5.57
260 days 12:00:00,6.13
260 days 12:15:00,5.85
260 days 12:30:00,5.8
260 days 12:45:00,5.22
260 days 13:00:00,6.1
260 days 13:15:00,5.19
260 days 13:30:00,5.57
260 days 13:45:00,5.99
260 days 14:00:00,5.78
260 days 14:15:00,5.89
260 days 14:30:00,5.79
260 days 14:45:00,5.03
260 days 15:00:00,5.01
260 days 15:15:00,6.17
260 days 15:30:00,6.13
260 days 15:45:00,6.08
260 days 16:00:00,6.19
260 days 16:15:00,6.33
260 days 16:30:00,5.63
260 days 16:45:00,6.37
260 days 17:00:00,6.28
260 days 17:15:00,6.62
260 days 17:30:00,6.85
260 days 17:45:00,6.21
260 days 18:00:00,5.91
260 days 18:15:00,5.57
260 days 18:30:00,5.17
260 days 18:45:00,4.55
260 days 19:00:00,3.97
260 days 19:15:00,3.45
260 days 19:30:00,4.02
260 days 19:45:00,5.06
260 days 20:00:00,4.17
260 days 20:15:00,3.85
260 days 20:30:00,3.67
260 days 20:45:00,3.29
260 days 21:00:00,3.26
260 days 21:15:00,2.68
260 days 21:30:00,2.13
260 days 21:45:00,2.04
260 days 22:00:00,1.62
260 days 22:15:00,1.39
260 days 22:30:00,1.77
260 days 22:45:00,1.38
260 days 23:00:00,1.58
260 days 23:15:00,1.37
260 days 23:30:00,1.08
260 days 23:45:00,0.9
261 days 00:00:00,1.09
261 days 00:15:00,1.1
261 days 00:30:00,0.76
261 days 00:45:00,0.9
261 days 01:00:00,0.85
261 days 01:15:00,0.88
261 days 01:30:00,0.98
261 days 01:45:00,0.97
261 days 02:00:00,1.01
261 days 02:15:00,1.21
261 days 02:30:00,1.33
261 days 02:45:00,1.37
261 days 03:00:00,1.96
261 days 03:15:00,2.46
261 days 03:30:00,2.74
261 days 03:45:00,3.7
261 days 04:00:00,4.86
261 days 04:15:00,5.82
261 days 04:30:00,6.25
261 days 04:45:00,6.56
261 days 05:00:00,7.51
261 days 05:15:00,6.66
261 days 05:30:00,6.82
261 days 05:45:00,6.02
261 days 06:00:00,6.35
261 days 06:15:00,6.18
261 days 06:30:00,6.13
261 days 06:45:00,5.52
261 days 07:00:00,6.54
261 days 07:15:00,6.52
261 days 07:30:00,6.5
261 days 07:45:00,5.92
261 days 08:00:00,5.01
261 days 08:15:00,4.86
261 days 08:30:00,4.59
261 days 08:45:00,5.32
261 days 09:00:00,4.79
261 days 09:15:00,4.41
261 days 09:30:00,4.11
261 days 09:45:00,3.9
261 days 10:00:00,4.08
261 days 10:15:00,4.02
261 days 10:30:00,3.57
261 days 10:45:00,3.96
261 days 11:00:00,3.98
261 days 11:15:00,3.93
261 days 11:30:00,4.58
261 days 11:45:00,3.95
261 days 12:00:00,4.02
261 days 12:15:00,3.93
261 days 12:30:00,3.78
261 days 12:45:00,4.12
261 days 13:00:00,3.69
261 days 13:15:00,4.56
261 days 13:30:00,4.58
261 days 13:45:00,3.7
261 days 14:00:00,4.5
261 days 14:15:00,4.55
261 days 14:30:00,4.65
261 days 14:45:00,4.24
261 days 15:00:00,5.1
261 days 15:15:00,5.21
261 days 15:30:00,4.57
261 days 15:45:00,4.79
261 days 16:00:00,5.62
261 days 16:15:00,5.96
261 days 16:30:00,5.94
261 days 16:45:00,6.05
261 days 17:00:00,6.01
261 days 17:15:00,5.73
261 days 17:30:00,5.11
261 days 17:45:00,6.63
261 days 18:00:00,5.89
261 days 18:15:00,5.12
261 days 18:30:00,4.28
261 days 18:45:00,4.24
261 days 19:00:00,4.19
261 days 19:15:00,4.3
261 days 19:30:00,4.2
261 days 19:45:00,3.66
261 days 20:00:00,3.88
261 days 20:15:00,3.95
261 days 20:30:00,3.74
261 days 20:45:00,3.3
261 days 21:00:00,2.97
261 days 21:15:00,2.65
261 days 21:30:00,2.24
261 days 21:45:00,1.68
261 days 22:00:00,2.16
261 days 22:15:00,1.58
261 days 22:30:00,1.3
261 days 22:45:00,0.91
261 days 23:00:00,0.99
261 days 23:15:00,0.98
261 days 23:30:00,0.91
261 days 23:45:00,0.84
262 days 00:00:00,0.98
262 days 00:15:00,1.12
262 days 00:30:00,0.76
262 days 00:45:00,0.78
262 days 01:00:00,0.74
262 days 01:15:00,0.71
262 days 01:30:00,0.73
262 days 01:45:00,0.83
262 days 02:00:00,0.9
262 days 02:15:00,1.0
262 days 02:30:00,1.18
262 days 02:45:00,2.0
262 days 03:00:00,2.19
262 days 03:15:00,2.11
262 days 03:30:00,2.68
262 days 03:45:00,3.33
262 days 04:00:00,4.56
262 days 04:15:00,5.25
262 days 04:30:00,6.01
262 days 04:45:00,6.67
262 days 05:00:00,6.06
262 days 05:15:00,5.99
262 days 05:30:00,6.28
262 days 05:45:00,5.96
262 days 06:00:00,6.01
262 days 06:15:00,5.79
262 days 06:30:00,6.12
262 days 06:45:00,6.33
262 days 07:00:00,5.9
262 days 07:15:00,5.37
262 days 07:30:00,5.21
262 days 07:45:00,5.29
262 days 08:00:00,4.81
262 days 08:15:00,5.16
262 days 08:30:00,4.92
262 days 08:45:00,4.44
262 days 09:00:00,4.63
262 days 09:15:00,3.91
262 days 09:30:00,4.76
262 days 09:45:00,4.26
262 days 10:00:00,4.21
262 days 10:15:00,3.87
262 days 10:30:00,3.87
262 days 10:45:00,3.98
262 days 11:00:00,4.56
262 days 11:15:00,4.45
262 days 11:30:00,4.36
262 days 11:45:00,4.19
262 days 12:00:00,4.3
262 days 12:15:00,4.05
262 days 12:30:00,3.95
262 days 12:45:00,4.0
262 days 13:00:00,4.13
262 days 13:15:00,3.83
262 days 13:30:00,3.53
262 days 13:45:00,3.73
262 days 14:00:00,4.25
262 days 14:15:00,4.29
262 days 14:30:00,4.18
262 days 14:45:00,4.3
262 days 15:00:00,4.26
262 days 15:15:00,4.73
262 days 15:30:00,4.56
262 days 15:45:00,5.39
262 days 16:00:00,5.81
262 days 16:15:00,5.3
262 days 16:30:00,5.54
262 days 16:45:00,6.48
262 days 17:00:00,6.86
262 days 17:15:00,5.81
262 days 17:30:00,7.0
262 days 17:45:00,5.81
262 days 18:00:00,5.86
262 days 18:15:00,5.92
262 days 18:30:00,4.51
262 days 18:45:00,4.38
262 days 19:00:00,4.68
262 days 19:15:00,4.15
262 days 19:30:00,3.79
262 days 19:45:00,4.31
262 days 20:00:00,4.21
262 days 20:15:00,3.85
262 days 20:30:00,3.99
262 days 20:45:00,3.43
262 days 21:00:00,2.8
262 days 21:15:00,2.72
262 days 21:30:00,2.59
262 days 21:45:00,1.88
262 days 22:00:00,1.63
262 days 22:15:00,1.4
262 days 22:30:00,1.34
262 days 22:45:00,1.19
262 days 23:00:00,1.04
262 days 23:15:00,0.96
262 days 23:30:00,1.0
262 days 23:45:00,1.0
263 days 00:00:00,1.09
263 days 00:15:00,1.02
263 days 00:30:00,0.6
263 days 00:45:00,0.62
263 days 01:00:00,0.92
263 days 01:15:00,0.77
263 days 01:30:00,0.93
263 days 01:45:00,0.87
263 days 02:00:00,0.98
263 days 02:15:00,0.9
263 days 02:30:00,1.22
263 days 02:45:00,1.36
263 days 03:00:00,2.03
263 days 03:15:00,2.39
263 days 03:30:00,2.6
263 days 03:45:00,2.9
263 days 04:00:00,4.36
263 days 04:15:00,5.41
263 days 04:30:00,6.27
263 days 04:45:00,6.52
263 days 05:00:00,6.6
263 days 05:15:00,6.78
263 days 05:30:00,6.53
263 days 05:45:00,6.24
263 days 06:00:00,6.6
263 days 06:15:00,6.07
263 days 06:30:00,5.64
263 days 06:45:00,5.7
263 days 07:00:00,5.9
263 days 07:15:00,5.94
263 days 07:30:00,5.58
263 days 07:45:00,5.34
263 days 08:00:00,4.79
263 days 08:15:00,5.22
263 days 08:30:00,5.83
263 days 08:45:00,4.81
263 days 09:00:00,4.42
263 days 09:15:00,6.24
263 days 09:30:00,6.76
263 days 09:45:00,4.63
263 days 10:00:00,4.27
263 days 10:15:00,3.97
263 days 10:30:00,3.56
263 days 10:45:00,4.22
263 days 11:00:00,3.83
263 days 11:15:00,4.14
263 days 11:30:00,4.24
263 days 11:45:00,3.76
263 days 12:00:00,3.5
263 days 12:15:00,3.94
263 days 12:30:00,3.87
263 days 12:45:00,4.36
263 days 13:00:00,4.43
263 days 13:15:00,4.12
263 days 13:30:00,4.11
263 days 13:45:00,4.23
263 days 14:00:00,4.57
263 days 14:15:00,4.96
263 days 14:30:00,4.58
263 days 14:45:00,4.64
263 days 15:00:00,5.11
263 days 15:15:00,5.6
263 days 15:30:00,5.31
263 days 15:45:00,5.3
263 days 16:00:00,5.52
263 days 16:15:00,4.86
263 days 16:30:00,5.61
263 days 16:45:00,5.84
263 days 17:00:00,5.93
263 days 17:15:00,6.19
263 days 17:30:00,6.34
263 days 17:45:00,6.04
263 days 18:00:00,5.29
263 days 18:15:00,4.83
263 days 18:30:00,4.97
263 days 18:45:00,4.38
263 days 19:00:00,4.52
263 days 19:15:00,4.43
263 days 19:30:00,5.09
263 days 19:45:00,7.22
263 days 20:00:00,6.56
263 days 20:15:00,6.1
263 days 20:30:00,5.99
263 days 20:45:00,5.86
263 days 21:00:00,5.5
263 days 21:15:00,5.53
263 days 21:30:00,4.86
263 days 21:45:00,4.59
263 days 22:00:00,4.3
263 days 22:15:00,4.21
263 days 22:30:00,3.97
263 days 22:45:00,3.94
263 days 23:00:00,3.92
263 days 23:15:00,3.87
263 days 23:30:00,3.75
263 days 23:45:00,3.69
264 days 00:00:00,3.83
264 days 00:15:00,3.61
264 days 00:30:00,3.42
264 days 00:45:00,3.43
264 days 01:00:00,3.58
264 days 01:15:00,3.4
264 days 01:30:00,3.49
264 days 01:45:00,3.52
264 days 02:00:00,3.71
264 days 02:15:00,3.82
264 days 02:30:00,3.99
264 days 02:45:00,4.12
264 days 03:00:00,4.61
264 days 03:15:00,4.65
264 days 03:30:00,5.61
264 days 03:45:00,5.93
264 days 04:00:00,7.33
264 days 04:15:00,8.82
264 days 04:30:00,8.82
264 days 04:45:00,9.05
264 days 05:00:00,8.98
264 days 05:15:00,9.07
264 days 05:30:00,8.65
264 days 05:45:00,8.71
264 days 06:00:00,9.59
264 days 06:15:00,8.42
264 days 06:30:00,9.01
264 days 06:45:00,8.23
264 days 07:00:00,8.62
264 days 07:15:00,8.87
264 days 07:30:00,8.69
264 days 07:45:00,8.39
264 days 08:00:00,7.76
264 days 08:15:00,7.29
264 days 08:30:00,7.46
264 days 08:45:00,7.39
264 days 09:00:00,7.55
264 days 09:15:00,7.25
264 days 09:30:00,6.91
264 days 09:45:00,7.0
264 days 10:00:00,6.74
264 days 10:15:00,6.47
264 days 10:30:00,6.76
264 days 10:45:00,6.91
264 days 11:00:00,7.1
264 days 11:15:00,6.8
264 days 11:30:00,6.84
264 days 11:45:00,6.39
264 days 12:00:00,7.04
264 days 12:15:00,6.59
264 days 12:30:00,6.53
264 days 12:45:00,6.79
264 days 13:00:00,6.89
264 days 13:15:00,6.78
264 days 13:30:00,7.07
264 days 13:45:00,6.23
264 days 14:00:00,6.93
264 days 14:15:00,6.51
264 days 14:30:00,6.8
264 days 14:45:00,6.93
264 days 15:00:00,7.65
264 days 15:15:00,7.93
264 days 15:30:00,8.48
264 days 15:45:00,7.99
264 days 16:00:00,8.05
264 days 16:15:00,7.98
264 days 16:30:00,7.98
264 days 16:45:00,9.21
264 days 17:00:00,9.03
264 days 17:15:00,9.33
264 days 17:30:00,9.2
264 days 17:45:00,8.82
264 days 18:00:00,7.78
264 days 18:15:00,8.05
264 days 18:30:00,7.62
264 days 18:45:00,7.34
264 days 19:00:00,6.27
264 days 19:15:00,6.77
264 days 19:30:00,6.53
264 days 19:45:00,6.9
264 days 20:00:00,6.82
264 days 20:15:00,6.52
264 days 20:30:00,6.19
264 days 20:45:00,5.76
264 days 21:00:00,5.56
264 days 21:15:00,5.59
264 days 21:30:00,5.1
264 days 21:45:00,4.41
264 days 22:00:00,4.3
264 days 22:15:00,4.09
264 days 22:30:00,4.06
264 days 22:45:00,4.0
264 days 23:00:00,3.7
264 days 23:15:00,3.72
264 days 23:30:00,3.83
264 days 23:45:00,3.62
265 days 00:00:00,3.73
265 days 00:15:00,3.81
265 days 00:30:00,3.58
265 days 00:45:00,3.49
265 days 01:00:00,3.68
265 days 01:15:00,3.57
265 days 01:30:00,3.49
265 days 01:45:00,3.56
265 days 02:00:00,3.87
265 days 02:15:00,3.78
265 days 02:30:00,4.04
265 days 02:45:00,4.45
265 days 03:00:00,4.67
265 days 03:15:00,4.73
265 days 03:30:00,4.89
265 days 03:45:00,5.9
265 days 04:00:00,7.67
265 days 04:15:00,7.97
265 days 04:30:00,8.3
265 days 04:45:00,9.53
265 days 05:00:00,9.52
265 days 05:15:00,8.86
265 days 05:30:00,9.47
265 days 05:45:00,8.96
265 days 06:00:00,9.13
265 days 06:15:00,8.58
265 days 06:30:00,8.43
265 days 06:45:00,8.77
265 days 07:00:00,8.3
265 days 07:15:00,8.14
265 days 07:30:00,8.09
265 days 07:45:00,8.95
265 days 08:00:00,8.83
265 days 08:15:00,7.92
265 days 08:30:00,8.07
265 days 08:45:00,8.17
265 days 09:00:00,7.05
265 days 09:15:00,6.98
265 days 09:30:00,7.29
265 days 09:45:00,6.91
265 days 10:00:00,6.46
265 days 10:15:00,7.14
265 days 10:30:00,7.11
265 days 10:45:00,6.96
265 days 11:00:00,7.27
265 days 11:15:00,6.82
265 days 11:30:00,7.07
265 days 11:45:00,7.43
265 days 12:00:00,7.3
265 days 12:15:00,6.74
265 days 12:30:00,6.97
265 days 12:45:00,7.53
265 days 13:00:00,7.96
265 days 13:15:00,8.11
265 days 13:30:00,7.35
265 days 13:45:00,7.27
265 days 14:00:00,7.41
265 days 14:15:00,7.3
265 days 14:30:00,7.05
265 days 14:45:00,7.64
265 days 15:00:00,8.1
265 days 15:15:00,7.56
265 days 15:30:00,7.84
265 days 15:45:00,8.03
265 days 16:00:00,7.33
265 days 16:15:00,7.76
265 days 16:30:00,7.68
265 days 16:45:00,7.77
265 days 17:00:00,8.29
265 days 17:15:00,8.11
265 days 17:30:00,7.62
265 days 17:45:00,7.44
265 days 18:00:00,7.68
265 days 18:15:00,7.91
265 days 18:30:00,7.46
265 days 18:45:00,7.01
265 days 19:00:00,6.52
265 days 19:15:00,5.83
265 days 19:30:00,6.47
265 days 19:45:00,6.78
265 days 20:00:00,6.28
265 days 20:15:00,5.77
265 days 20:30:00,6.09
265 days 20:45:00,6.32
265 days 21:00:00,6.22
265 days 21:15:00,5.96
265 days 21:30:00,5.23
265 days 21:45:00,4.97
265 days 22:00:00,4.93
265 days 22:15:00,4.94
265 days 22:30:00,4.37
265 days 22:45:00,4.27
265 days 23:00:00,4.01
265 days 23:15:00,3.87
265 days 23:30:00,3.9
265 days 23:45:00,4.16
266 days 00:00:00,4.15
266 days 00:15:00,3.86
266 days 00:30:00,3.79
266 days 00:45:00,3.43
266 days 01:00:00,3.53
266 days 01:15:00,3.55
266 days 01:30:00,3.55
266 days 01:45:00,3.42
266 days 02:00:00,3.61
266 days 02:15:00,4.47
266 days 02:30:00,3.72
266 days 02:45:00,3.82
266 days 03:00:00,3.91
266 days 03:15:00,4.24
266 days 03:30:00,4.27
266 days 03:45:00,4.59
266 days 04:00:00,4.45
266 days 04:15:00,4.45
266 days 04:30:00,4.78
266 days 04:45:00,5.28
266 days 05:00:00,5.79
266 days 05:15:00,6.91
266 days 05:30:00,7.98
266 days 05:45:00,8.19
266 days 06:00:00,9.25
266 days 06:15:00,9.62
266 days 06:30:00,9.16
266 days 06:45:00,8.96
266 days 07:00:00,9.88
266 days 07:15:00,10.08
266 days 07:30:00,10.65
266 days 07:45:00,10.15
266 days 08:00:00,10.6
266 days 08:15:00,10.34
266 days 08:30:00,9.99
266 days 08:45:00,9.8
266 days 09:00:00,9.77
266 days 09:15:00,10.06
266 days 09:30:00,9.59
266 days 09:45:00,9.43
266 days 10:00:00,9.58
266 days 10:15:00,8.95
266 days 10:30:00,8.52
266 days 10:45:00,8.41
266 days 11:00:00,8.3
266 days 11:15:00,7.86
266 days 11:30:00,7.71
266 days 11:45:00,8.02
266 days 12:00:00,8.31
266 days 12:15:00,8.25
266 days 12:30:00,8.21
266 days 12:45:00,8.16
266 days 13:00:00,8.01
266 days 13:15:00,8.13
266 days 13:30:00,8.37
266 days 13:45:00,8.65
266 days 14:00:00,8.32
266 days 14:15:00,7.8
266 days 14:30:00,7.65
266 days 14:45:00,8.12
266 days 15:00:00,8.2
266 days 15:15:00,7.87
266 days 15:30:00,8.07
266 days 15:45:00,8.38
266 days 16:00:00,8.41
266 days 16:15:00,8.42
266 days 16:30:00,8.78
266 days 16:45:00,8.8
266 days 17:00:00,7.96
266 days 17:15:00,8.29
266 days 17:30:00,7.58
266 days 17:45:00,8.11
266 days 18:00:00,7.67
266 days 18:15:00,7.04
266 days 18:30:00,6.49
266 days 18:45:00,6.49
266 days 19:00:00,6.49
266 days 19:15:00,6.04
266 days 19:30:00,6.54
266 days 19:45:00,6.84
266 days 20:00:00,6.52
266 days 20:15:00,5.56
266 days 20:30:00,5.52
266 days 20:45:00,5.54
266 days 21:00:00,5.63
266 days 21:15:00,5.72
266 days 21:30:00,5.28
266 days 21:45:00,5.53
266 days 22:00:00,5.2
266 days 22:15:00,4.85
266 days 22:30:00,4.52
266 days 22:45:00,4.47
266 days 23:00:00,4.02
266 days 23:15:00,4.11
266 days 23:30:00,4.04
266 days 23:45:00,3.89
267 days 00:00:00,3.94
267 days 00:15:00,3.9
267 days 00:30:00,3.54
267 days 00:45:00,3.56
267 days 01:00:00,3.53
267 days 01:15:00,3.66
267 days 01:30:00,3.53
267 days 01:45:00,3.56
267 days 02:00:00,3.53
267 days 02:15:00,3.55
267 days 02:30:00,3.75
267 days 02:45:00,3.65
267 days 03:00:00,3.66
267 days 03:15:00,3.85
267 days 03:30:00,3.81
267 days 03:45:00,3.99
267 days 04:00:00,4.22
267 days 04:15:00,4.51
267 days 04:30:00,4.36
267 days 04:45:00,4.85
267 days 05:00:00,5.92
267 days 05:15:00,5.91
267 days 05:30:00,6.81
267 days 05:45:00,7.76
267 days 06:00:00,7.58
267 days 06:15:00,9.11
267 days 06:30:00,8.53
267 days 06:45:00,9.07
267 days 07:00:00,9.65
267 days 07:15:00,10.51
267 days 07:30:00,9.77
267 days 07:45:00,10.12
267 days 08:00:00,9.85
267 days 08:15:00,10.0
267 days 08:30:00,10.54
267 days 08:45:00,10.94
267 days 09:00:00,10.59
267 days 09:15:00,10.12
267 days 09:30:00,9.8
267 days 09:45:00,10.21
267 days 10:00:00,9.86
267 days 10:15:00,9.66
267 days 10:30:00,10.28
267 days 10:45:00,9.79
267 days 11:00:00,8.95
267 days 11:15:00,9.02
267 days 11:30:00,8.37
267 days 11:45:00,8.28
267 days 12:00:00,8.12
267 days 12:15:00,8.82
267 days 12:30:00,8.09
267 days 12:45:00,7.89
267 days 13:00:00,7.84
267 days 13:15:00,8.9
267 days 13:30:00,7.94
267 days 13:45:00,7.38
267 days 14:00:00,7.48
267 days 14:15:00,7.5
267 days 14:30:00,6.91
267 days 14:45:00,7.42
267 days 15:00:00,9.01
267 days 15:15:00,8.79
267 days 15:30:00,9.6
267 days 15:45:00,9.65
267 days 16:00:00,9.62
267 days 16:15:00,8.38
267 days 16:30:00,9.66
267 days 16:45:00,9.78
267 days 17:00:00,9.61
267 days 17:15:00,9.98
267 days 17:30:00,9.84
267 days 17:45:00,8.83
267 days 18:00:00,8.92
267 days 18:15:00,8.92
267 days 18:30:00,7.61
267 days 18:45:00,7.28
267 days 19:00:00,7.64
267 days 19:15:00,6.3
267 days 19:30:00,5.56
267 days 19:45:00,4.75
267 days 20:00:00,4.16
267 days 20:15:00,4.24
267 days 20:30:00,3.81
267 days 20:45:00,3.23
267 days 21:00:00,2.69
267 days 21:15:00,2.6
267 days 21:30:00,2.35
267 days 21:45:00,1.97
267 days 22:00:00,1.8
267 days 22:15:00,1.29
267 days 22:30:00,1.52
267 days 22:45:00,1.4
267 days 23:00:00,1.16
267 days 23:15:00,1.01
267 days 23:30:00,1.01
267 days 23:45:00,0.83
268 days 00:00:00,1.13
268 days 00:15:00,1.08
268 days 00:30:00,0.8
268 days 00:45:00,0.99
268 days 01:00:00,0.83
268 days 01:15:00,0.83
268 days 01:30:00,0.93
268 days 01:45:00,0.88
268 days 02:00:00,1.05
268 days 02:15:00,1.04
268 days 02:30:00,1.44
268 days 02:45:00,1.57
268 days 03:00:00,1.76
268 days 03:15:00,2.27
268 days 03:30:00,2.24
268 days 03:45:00,3.45
268 days 04:00:00,4.95
268 days 04:15:00,5.66
268 days 04:30:00,6.96
268 days 04:45:00,6.95
268 days 05:00:00,6.96
268 days 05:15:00,7.04
268 days 05:30:00,6.76
268 days 05:45:00,6.33
268 days 06:00:00,5.75
268 days 06:15:00,5.83
268 days 06:30:00,5.45
268 days 06:45:00,6.06
268 days 07:00:00,7.68
268 days 07:15:00,5.66
268 days 07:30:00,5.83
268 days 07:45:00,5.83
268 days 08:00:00,5.14
268 days 08:15:00,8.61
268 days 08:30:00,5.31
268 days 08:45:00,4.76
268 days 09:00:00,5.65
268 days 09:15:00,4.6
268 days 09:30:00,4.42
268 days 09:45:00,4.56
268 days 10:00:00,4.02
268 days 10:15:00,4.49
268 days 10:30:00,4.59
268 days 10:45:00,4.41
268 days 11:00:00,4.09
268 days 11:15:00,3.84
268 days 11:30:00,4.33
268 days 11:45:00,4.3
268 days 12:00:00,4.41
268 days 12:15:00,4.14
268 days 12:30:00,4.09
268 days 12:45:00,4.0
268 days 13:00:00,3.8
268 days 13:15:00,3.68
268 days 13:30:00,3.91
268 days 13:45:00,3.71
268 days 14:00:00,3.8
268 days 14:15:00,4.56
268 days 14:30:00,4.43
268 days 14:45:00,4.87
268 days 15:00:00,5.35
268 days 15:15:00,5.2
268 days 15:30:00,5.48
268 days 15:45:00,5.88
268 days 16:00:00,6.23
268 days 16:15:00,6.44
268 days 16:30:00,5.45
268 days 16:45:00,5.92
268 days 17:00:00,5.81
268 days 17:15:00,6.96
268 days 17:30:00,6.27
268 days 17:45:00,5.93
268 days 18:00:00,5.61
268 days 18:15:00,5.35
268 days 18:30:00,4.96
268 days 18:45:00,4.41
268 days 19:00:00,4.85
268 days 19:15:00,3.65
268 days 19:30:00,3.49
268 days 19:45:00,4.74
268 days 20:00:00,3.99
268 days 20:15:00,3.86
268 days 20:30:00,3.46
268 days 20:45:00,3.34
268 days 21:00:00,3.18
268 days 21:15:00,2.71
268 days 21:30:00,2.42
268 days 21:45:00,2.01
268 days 22:00:00,1.8
268 days 22:15:00,1.43
268 days 22:30:00,1.29
268 days 22:45:00,1.14
268 days 23:00:00,1.11
268 days 23:15:00,1.07
268 days 23:30:00,0.93
268 days 23:45:00,0.99
269 days 00:00:00,1.12
269 days 00:15:00,1.1
269 days 00:30:00,0.92
269 days 00:45:00,0.82
269 days 01:00:00,0.88
269 days 01:15:00,0.92
269 days 01:30:00,0.83
269 days 01:45:00,0.97
269 days 02:00:00,1.07
269 days 02:15:00,1.16
269 days 02:30:00,1.42
